TIME,CH1,CH2,,TIME,MATH
2.56E+05,-1.06,-0.29,,5.11E+06,0.000546875
2.56E+05,-1.06,-0.29,,5.13E+06,0.000546875
2.57E+05,-1.06,-0.29,,5.14E+06,0.00078125
2.58E+05,-1.06,-0.29,,5.15E+06,0.00109375
2.58E+05,-1.06,-0.29,,5.16E+06,0.00078125
2.59E+05,-1.06,-0.29,,5.18E+06,0.000546875
2.59E+05,-1.06,-0.29,,5.19E+06,0.00109375
2.60E+05,-1.06,-0.29,,5.20E+06,0.00171875
2.61E+05,-1.06,-0.29,,5.21E+06,0.00140625
2.61E+05,-1.06,-0.29,,5.23E+06,0.00109375
2.62E+05,-1.06,-0.29,,5.24E+06,0.00109375
2.63E+05,-1.06,-0.29,,5.25E+06,0.00109375
2.63E+05,-1.06,-0.31,,5.26E+06,0.00078125
2.64E+05,-1.06,-0.29,,5.28E+06,0.000546875
2.64E+05,-1.06,-0.29,,5.29E+06,0.00078125
2.65E+05,-1.06,-0.29,,5.30E+06,0.00109375
2.66E+05,-1.06,-0.29,,5.31E+06,0.00109375
2.66E+05,-1.06,-0.29,,5.33E+06,0.00109375
2.67E+05,-1.02,-0.29,,5.34E+06,0.00109375
2.68E+05,-1.06,-0.31,,5.35E+06,0.00109375
2.68E+05,-1.06,-0.29,,5.36E+06,0.00078125
2.69E+05,-1.06,-0.29,,5.38E+06,0.000546875
2.69E+05,-1.06,-0.29,,5.39E+06,0.00078125
2.70E+05,-1.1,-0.29,,5.40E+06,0.00109375
2.71E+05,-1.1,-0.29,,5.41E+06,0.00078125
2.71E+05,-1.1,-0.29,,5.43E+06,0.000546875
2.72E+05,-1.06,-0.31,,5.44E+06,0.00078125
2.73E+05,-1.1,-0.31,,5.45E+06,0.00109375
2.73E+05,-1.06,-0.29,,5.46E+06,0.00109375
2.74E+05,-1.1,-0.29,,5.48E+06,0.00109375
2.74E+05,-1.06,-0.31,,5.49E+06,0.00109375
2.75E+05,-1.06,-0.29,,5.50E+06,0.00109375
2.76E+05,-1.06,-0.29,,5.51E+06,0.00078125
2.76E+05,-1.06,-0.29,,5.53E+06,0.000546875
2.77E+05,-1.1,-0.29,,5.54E+06,0.00078125
2.78E+05,-1.1,-0.29,,5.55E+06,0.00109375
2.78E+05,-1.1,-0.29,,5.56E+06,0.00109375
2.79E+05,-1.1,-0.29,,5.58E+06,0.00109375
