wave,inten,std
5618.848,191178.646,438.190
5623.316,192291.502,439.427
5627.782,191298.995,438.313
5632.248,188939.375,435.647
5636.713,190653.991,437.535
5641.177,188306.524,434.861
5645.640,188367.847,434.941
5650.102,189570.151,436.273
5654.563,188518.067,435.041
5659.023,188365.610,434.943
5663.482,187590.047,434.030
5667.940,186964.979,433.272
5672.397,184110.643,430.015
5676.853,186023.570,432.253
5681.308,185208.372,431.295
5685.762,183517.876,429.343
5690.216,183725.525,429.589
5694.668,184487.894,430.442
5699.119,182603.045,428.283
5703.570,183499.002,429.299
5708.020,182499.928,428.143
5712.468,181420.631,426.820
5716.916,180119.408,425.393
5721.363,181466.813,426.922
5725.809,180365.017,425.585
5730.254,181886.677,427.315
5734.698,179720.162,424.831
5739.141,180673.544,425.973
5743.584,179221.148,424.194
5748.025,179206.194,424.246
5752.466,177197.913,421.865
5756.906,177871.055,422.612
5761.344,177786.786,422.563
5765.783,177282.716,421.923
5770.220,175862.902,420.290
5774.656,176072.596,420.551
5779.092,176260.581,420.708
5783.526,175914.520,420.284
5787.960,174191.960,418.242
5792.393,174968.541,419.173
5796.826,175485.604,419.775
5801.257,174370.158,418.478
5805.688,176220.353,420.688
5810.118,174233.397,418.278
5814.547,175272.431,419.552
5818.975,175389.077,419.652
5823.403,174013.490,417.971
5827.829,174609.219,418.738
5832.255,173039.654,416.852
5836.680,172965.130,416.826
5841.105,173989.219,418.064
5845.528,174527.739,418.640
5849.951,173298.856,417.197
5854.373,173435.497,417.423
5858.795,173106.139,416.989
5863.216,172207.939,415.866
5867.635,171355.497,414.807
5872.055,169566.314,412.616
5876.473,168556.234,411.424
5880.891,170097.452,413.302
5885.308,165987.260,408.323
5889.724,164353.619,406.236
5894.140,162506.357,404.024
5898.555,163045.919,404.669
5902.969,163711.163,405.456
5907.383,165453.748,407.672
5911.796,164833.302,406.877
5916.208,164098.607,406.029
5920.620,162886.530,404.404
5925.030,162702.028,404.319
5929.441,162810.395,404.353
5933.850,162500.248,404.086
5938.259,162511.560,404.081
5942.667,159078.681,399.763
5947.075,158746.495,399.328
5951.482,159160.897,399.917
5955.889,158332.694,398.763
5960.294,158638.710,399.200
5964.700,157763.121,398.148
5969.104,157961.028,398.270
5973.508,155778.402,395.607
5977.911,155979.584,395.877
5982.314,157007.130,397.165
5986.716,157920.771,398.350
5991.118,157132.290,397.275
5995.519,155689.495,395.412
5999.919,156645.070,396.687
6004.319,156131.558,396.073
6008.718,155291.351,394.962
6013.117,156071.964,395.949
6017.515,154697.247,394.288
6021.913,153724.475,392.954
6026.310,153695.583,392.881
6030.706,152788.794,391.677
6035.102,152129.160,390.956
6039.498,153070.091,392.144
6043.893,151740.726,390.416
6048.287,152620.906,391.555
6052.681,150579.330,388.907
6057.075,151477.357,390.146
6061.467,150182.525,388.472
6065.860,150573.505,388.936
6070.252,150568.055,388.954
6074.643,149298.828,387.372
6079.034,149602.752,387.803
6083.425,150120.517,388.456
6087.815,149449.432,387.570
6092.204,149667.924,387.874
6096.593,147785.876,385.424
6100.982,149148.792,387.203
6105.370,148128.603,385.763
6109.758,146906.459,384.280
6114.145,146724.537,384.060
6118.532,148744.091,386.637
6122.918,147394.743,384.856
6127.304,147156.638,384.598
6131.690,146309.759,383.460
6136.075,147535.104,385.145
6140.460,145545.832,382.526
6144.844,147269.128,384.698
6149.228,144783.952,381.532
6153.612,144584.448,381.302
6157.995,144070.970,380.550
6162.378,144285.133,380.855
6166.760,144372.399,380.966
6171.142,144800.377,381.499
6175.524,144324.008,380.848
6179.905,144652.265,381.259
6184.286,143102.649,379.234
6188.667,142922.239,379.023
6193.047,143919.149,380.383
6197.427,142313.742,378.184
6201.806,142121.715,377.914
6206.186,142158.746,378.023
6210.565,142575.853,378.577
6214.943,140459.936,375.827
6219.321,140639.894,375.972
6223.699,140496.980,375.810
6228.077,138799.628,373.513
6232.455,139124.156,373.988
6236.832,137518.230,371.866
6241.208,136604.864,370.613
6245.585,136702.122,370.700
6249.961,137208.529,371.441
6254.337,135215.126,368.666
6258.713,135492.954,369.105
6263.088,134967.211,368.405
6267.463,133642.494,366.545
6271.838,133538.536,366.384
6276.213,131436.601,363.492
6280.587,128466.642,359.436
6284.962,128981.035,360.125
6289.336,129624.932,361.061
6293.709,130300.978,362.002
6298.083,128667.271,359.632
6302.456,128897.168,360.042
6306.829,129563.670,360.981
6311.202,130831.488,362.621
6315.575,130455.038,362.132
6319.947,130251.957,361.869
6324.320,129647.225,361.115
6328.692,130910.008,362.799
6333.064,130180.995,361.763
6337.436,130195.304,361.770
6341.807,129949.549,361.478
6346.179,129018.395,360.116
6350.550,127225.314,357.646
