wave,flux,std
7126.832,1.42e-15,7.43e-17
7131.232,1.46e-15,7.47e-17
7135.633,1.90e-15,8.40e-17
7140.033,1.55e-15,7.58e-17
7144.434,1.74e-15,7.94e-17
7148.835,1.42e-15,7.44e-17
7153.236,1.75e-15,8.21e-17
7157.637,1.61e-15,8.09e-17
7162.039,1.45e-15,7.77e-17
7166.44,1.62e-15,8.38e-17
7170.842,1.54e-15,8.31e-17
7175.244,1.49e-15,8.17e-17
7179.646,1.29e-15,7.69e-17
7184.048,1.78e-15,9.13e-17
7188.45,1.74e-15,8.98e-17
7192.853,1.19e-15,7.51e-17
7197.255,1.15e-15,7.51e-17
7201.658,1.00e-15,6.80e-17
7206.061,1.41e-15,7.73e-17
7210.464,1.16e-15,7.05e-17
7214.868,1.19e-15,7.04e-17
7219.271,1.34e-15,7.37e-17
