wave,inten,std
5951.338,0.000,0.000
5955.716,0.000,0.000
5960.094,0.000,0.000
5964.472,0.000,0.000
5968.850,0.000,0.000
5973.228,0.000,0.000
5977.606,0.000,0.000
5981.985,0.000,0.000
5986.363,0.000,0.000
5990.741,0.000,0.000
5995.119,0.000,0.000
5999.497,0.000,0.000
6003.875,0.000,0.000
6008.254,0.000,0.000
6012.632,0.000,0.000
6017.010,0.000,0.000
6021.388,0.000,0.000
6025.767,0.000,0.000
6030.145,0.000,0.000
6034.523,0.000,0.000
6038.902,0.000,0.000
6043.280,0.000,0.000
6047.659,0.000,0.000
6052.037,0.000,0.000
6056.416,0.000,0.000
6060.794,0.000,0.000
6065.173,0.000,0.000
6069.551,0.000,0.000
6073.930,0.000,0.000
6078.309,0.000,0.000
6082.687,0.000,0.000
6087.066,0.000,0.000
6091.445,0.000,0.000
6095.824,0.000,0.000
6100.202,0.000,0.000
6104.581,0.000,0.000
6108.960,0.000,0.000
6113.339,0.000,0.000
6117.718,0.000,0.000
6122.097,0.000,0.000
6126.476,0.000,0.000
6130.855,0.000,0.000
6135.234,0.000,0.000
6139.613,0.000,0.000
6143.993,0.000,0.000
6148.372,0.000,0.000
6152.751,0.000,0.000
6157.130,0.000,0.000
6161.510,0.000,0.000
6165.889,0.000,0.000
6170.268,0.000,0.000
6174.648,0.000,0.000
6179.027,0.000,0.000
6183.407,0.000,0.000
6187.787,0.000,0.000
6192.166,0.000,0.000
6196.546,0.000,0.000
6200.926,0.000,0.000
6205.305,0.000,0.000
6209.685,0.000,0.000
6214.065,0.000,0.000
6218.445,0.000,0.000
6222.825,0.000,0.000
6227.205,0.000,0.000
6231.585,0.000,0.000
6235.965,0.000,0.000
6240.345,0.000,0.000
6244.725,0.000,0.000
6249.106,0.000,0.000
6253.486,0.000,0.000
6257.866,0.000,0.000
6262.247,0.000,0.000
6266.627,0.000,0.000
6271.008,0.000,0.000
6275.388,0.000,0.000
6279.769,0.000,0.000
6284.149,0.000,0.000
6288.530,0.000,0.000
6292.911,0.000,0.000
6297.292,0.000,0.000
6301.673,0.000,0.000
6306.054,0.000,0.000
6310.435,0.000,0.000
6314.816,0.000,0.000
6319.197,0.000,0.000
6323.578,0.000,0.000
6327.959,0.000,0.000
6332.341,0.000,0.000
6336.722,0.000,0.000
6341.103,0.000,0.000
6345.485,0.000,0.000
6349.866,0.000,0.000
6354.248,0.000,0.000
6358.630,0.000,0.000
6363.011,0.000,0.000
6367.393,0.000,0.000
6371.775,0.000,0.000
6376.157,0.000,0.000
6380.539,0.000,0.000
6384.921,0.000,0.000
6389.303,0.000,0.000
6393.685,0.000,0.000
6398.067,0.000,0.000
6402.450,0.000,0.000
6406.832,0.000,0.000
6411.215,0.000,0.000
6415.597,0.000,0.000
6419.980,0.000,0.000
6424.362,0.000,0.000
6428.745,0.000,0.000
6433.128,0.000,0.000
6437.511,0.000,0.000
6441.894,0.000,0.000
6446.277,0.000,0.000
6450.660,0.000,0.000
6455.043,0.000,0.000
6459.426,0.000,0.000
6463.810,0.000,0.000
6468.193,0.000,0.000
6472.576,0.000,0.000
6476.960,0.000,0.000
6481.344,0.000,0.000
6485.727,0.000,0.000
6490.111,0.000,0.000
6494.495,0.000,0.000
6498.879,0.000,0.000
6503.263,0.000,0.000
6507.647,0.000,0.000
6512.031,0.000,0.000
6516.415,0.000,0.000
6520.800,0.000,0.000
6525.184,0.000,0.000
6529.569,0.000,0.000
6533.953,0.000,0.000
6538.338,0.000,0.000
