wave,flux,std
6832.324,4.42e-17,6.47e-17
6836.715,4.42e-17,6.46e-17
6841.107,-5.80e-18,6.17e-17
6845.498,2.42e-17,6.30e-17
6849.89,1.44e-16,6.49e-17
6854.282,-5.80e-18,6.17e-17
6858.674,4.20e-18,6.04e-17
6863.066,-2.38e-16,5.45e-17
6867.459,-1.74e-16,5.64e-17
6871.851,-4.26e-16,4.94e-17
6876.243,-2.55e-16,5.36e-17
6880.636,9.42e-17,6.46e-17
6885.029,-1.25e-16,5.91e-17
6889.422,-1.75e-16,5.82e-17
6893.815,-1.88e-16,5.73e-17
6898.208,-2.33e-16,5.71e-17
6902.601,-3.58e-17,6.07e-17
6906.994,2.04e-16,6.39e-17
6911.388,1.74e-16,6.36e-17
6915.781,-3.58e-17,6.07e-17
6920.175,2.42e-17,6.35e-17
6924.569,3.42e-17,6.30e-17
6928.963,-5.80e-18,6.17e-17
6933.357,1.94e-16,6.79e-17
6937.751,-3.58e-17,6.23e-17
6942.146,2.42e-17,6.36e-17
6946.54,-6.18e-17,6.23e-17
6950.935,-4.58e-17,6.25e-17
6955.33,1.24e-16,6.66e-17
6959.725,2.64e-16,6.90e-17
6964.12,1.54e-16,6.71e-17
6968.515,3.94e-16,7.28e-17
6972.91,1.44e-16,6.65e-17
6977.305,2.44e-16,6.97e-17
6981.701,-1.58e-17,6.26e-17
6986.097,1.42e-17,6.31e-17
6990.492,-4.68e-17,6.28e-17
6994.888,2.24e-16,7.04e-17
6999.285,6.42e-17,6.73e-17
7003.681,4.42e-17,6.77e-17
7008.077,-5.80e-18,6.46e-17
7012.474,1.34e-16,6.81e-17
7016.87,-8.28e-17,6.16e-17
7021.267,2.74e-16,6.95e-17
7025.664,8.42e-17,6.56e-17
7030.061,4.42e-17,6.45e-17
7034.458,4.42e-17,6.41e-17
7038.855,2.42e-17,6.35e-17
7043.253,1.54e-16,6.64e-17
7047.65,-5.80e-18,6.30e-17
7052.048,3.42e-17,6.58e-17
7056.446,-2.58e-17,6.42e-17
7060.844,-1.80e-16,6.02e-17
7065.242,1.44e-16,6.67e-17
7069.641,1.04e-16,6.61e-17
7074.039,-1.08e-16,6.05e-17
7078.438,1.04e-16,6.63e-17
7082.836,3.74e-16,7.14e-17
7087.235,1.44e-16,6.46e-17
7091.634,9.42e-17,6.57e-17
7096.033,-1.04e-16,6.06e-17
7100.433,5.42e-17,6.52e-17
7104.832,-7.48e-17,6.16e-17
7109.232,1.34e-16,6.91e-17
7113.632,-2.58e-17,6.33e-17
7118.031,2.42e-17,6.61e-17
7122.431,-8.78e-17,6.42e-17
7126.832,1.04e-16,6.70e-17
7131.232,1.64e-16,6.96e-17
7135.633,1.14e-16,6.68e-17
